Detuning_Normalizado,Probabilidade_P2
-3.111831442463532049e+00,5.708578754622483098e-01
-3.079416531604536544e+00,5.232631529572893125e-01
-3.047001620745543260e+00,4.278185680903403565e-01
-3.014586709886547755e+00,3.034407114265507133e-01
-2.982171799027552250e+00,1.756376128372772738e-01
-2.949756888168557190e+00,7.146616942016877083e-02
-2.917341977309561685e+00,1.399940786362352529e-02
-2.884927066450566180e+00,1.743662575638589216e-02
-2.852512155591572451e+00,8.389278587163834233e-02
-2.820097244732577391e+00,2.025871820103988807e-01
-2.787682333873581886e+00,3.516745841427462715e-01
-2.755267423014586381e+00,5.024196120042023761e-01
-2.722852512155590876e+00,6.249185122536506931e-01
-2.690437601296595371e+00,6.942271191275037889e-01
-2.658022690437599866e+00,6.956362801984498079e-01
-2.625607779578606582e+00,6.279775960241571475e-01
-2.593192868719611077e+00,5.042207101273527003e-01
-2.560777957860615572e+00,3.491661006025254532e-01
-2.528363047001620068e+00,1.946354608718221801e-01
-2.495948136142625007e+00,7.309187529228733382e-02
-2.463533225283629502e+00,1.097164541857693909e-02
-2.431118314424633997e+00,2.310122489038178226e-02
-2.398703403565638492e+00,1.093807272464960567e-01
-2.366288492706642987e+00,2.544730213523074824e-01
-2.333873581847647483e+00,4.306308377821926880e-01
-2.301458670988655975e+00,6.031462469406565496e-01
-2.269043760129660914e+00,7.373515110056654276e-01
-2.236628849270665409e+00,8.057554936628099629e-01
-2.204213938411669904e+00,7.938419881309728421e-01
-2.171799027552674399e+00,7.033036514067271261e-01
